id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,z_s1_percentage_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k16_foreigners,k06_change_proportion_of_foreigner,k17_non_eu_foreigners,k07_foreign_transfer_recipients,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
08100103,Schillerpromenade Süd,7473.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",7473.0,8.54944,17.12833,39.84199,1.97396,-2.1453,-5.56095999999999,7473.0,1.21535,0.87806,0.91877,3.01218,niedrig,0.96248,7473.0,9.2,35.33448,24.59016,67.56757,49.9264,32.86498,-0.26731,59.93485,22.80316,100.0,60.60606,27.71857,-1.90276,-10.29994
08100104,Wartheplatz,6706.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",6706.0,11.07376,21.24963,55.62061,3.22741,-3.21414,-4.90571,6706.0,2.07283,1.46076,1.86618,5.39977,sehr niedrig,2.32246,6706.0,9.57983,32.62032,16.90141,82.09693,57.57531,36.16165,-0.44705,65.64948,33.40757,100.0,62.58418,26.89448,-1.63013,-9.18892
08100105,Silbersteinstraße,5567.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",5567.0,11.73393,24.44764,62.40695,2.80793,-5.73916,-0.983709999999995,5567.0,2.29708,1.91292,2.27366,6.48366,sehr niedrig,1.86733,5567.0,9.87306,29.59184,16.86747,92.06511,65.40327,38.27914,0.26245,67.33928,36.78392,100.0,55.75104,31.533,5.62208,-1.34965
08100206,Flughafenstraße,9668.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",9668.0,8.24876,17.98717,43.15315,1.92475,-1.87523,-3.69885,9668.0,1.11321,0.99949,1.11758,3.23028,niedrig,0.90909,9668.0,9.47752,31.49394,22.24771,76.4751,58.67811,38.31196,-1.16356,60.44816,25.52624,100.0,60.41059,29.25773,-2.1259,-11.95188
08100207,Rollberg,7451.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",7451.0,12.74717,26.34546,52.69509,3.85064,-4.97227,-4.549,7451.0,2.64126,2.18125,1.69052,6.51303,sehr niedrig,2.99865,7451.0,10.86022,31.59898,22.22222,87.39217,67.3064,34.19675,-0.11763,76.0989,36.60394,100.0,71.51327,18.68236,-0.2749,2.4415
08100208,Körnerpark,12288.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",12288.0,9.74744,19.36849,49.78274,2.97655,-2.47816,-1.16993,12288.0,1.62229,1.19479,1.51565,4.33273,niedrig,2.05028,12288.0,9.83021,34.50292,20.18265,77.17798,55.48503,35.22135,0.19125,62.43068,29.71615,100.0,63.54372,27.46674,-0.87782,-8.63807
08100209,Glasower Straße,8524.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",8524.0,11.69938,23.54528,55.92417,2.94539,-3.83059,-3.88535,8524.0,2.28534,1.78534,1.88441,5.95509,sehr niedrig,2.01647,8524.0,9.95169,28.29341,17.07589,83.96887,59.73721,40.603,3.39427,68.21728,36.30158,100.0,53.27708,41.32427,2.58255,-2.74547
08100310,Maybachufer,7877.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7877.0,5.81994,13.40612,28.77907,1.44154,-1.00875,-0.432399999999998,7877.0,0.28818,0.35179,0.25451,0.89448,mittel,0.38481,7877.0,5.95041,29.90528,16.96,64.7351,50.52685,30.95087,0.92827,61.48482,18.98336,100.0,63.69936,25.416,-1.5116,-7.73502
08100311,Reuterplatz,7342.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7342.0,5.50941,12.19014,24.4143,1.43119,-0.83996,-2.68629,7342.0,0.1827,0.17986,-0.00757,0.35499,mittel,0.37358,7342.0,3.32031,35.2349,16.93038,56.83531,47.49387,31.06783,-0.10274,57.43095,16.76163,100.0,62.55337,26.57078,-1.13197,-7.65517
08100312,Weichselplatz,11788.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11788.0,7.29896,15.71089,36.46643,1.97948,-1.58351,-1.94902,11788.0,0.79058,0.67765,0.71609,2.18432,mittel,0.96847,11788.0,8.75817,33.66733,16.88192,66.62476,51.23855,33.06753,0.30905,61.18522,21.82941,100.0,63.45295,26.17792,-2.21133,-10.37716
08100313,Bouchéstraße,3868.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",3868.0,8.18018,16.62358,39.24051,2.14538,-2.91105,-8.61843,3868.0,1.08992,0.8067,0.88265,2.77927,mittel,1.14847,3868.0,3.60656,36.08563,12.43942,58.86654,38.00414,22.18201,0.04997,62.93706,25.78947,85.23785,67.53211,19.97038,1.84624,3.84574
08100314,Donaustraße,8264.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",8264.0,8.90682,19.97822,52.21675,2.67457,-3.19831,-3.72475,8264.0,1.33675,1.281,1.6618,4.27955,niedrig,1.72263,8264.0,7.22733,26.84049,25.6975,79.93311,61.15682,40.51307,0.44417,62.81362,29.60784,100.0,62.68506,28.29685,-1.35738,-11.00219
08100415,Ganghoferstraße,6530.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6530.0,7.51673,16.23277,38.48837,2.10878,-2.69948,-4.47081,6530.0,0.86455,0.75144,0.83749,2.45348,mittel,1.10876,6530.0,7.32759,29.77941,17.51701,71.83246,52.43492,33.38438,-0.9548,61.46789,24.2016,96.76876,61.1605,28.18874,-3.46497,-13.19961
08100416,Alt-Rixdorf,6562.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6562.0,7.97872,16.76318,36.3109,2.08515,-2.20389,-1.60379,6562.0,1.02149,0.82644,0.70675,2.55468,mittel,1.08312,6562.0,5.46022,31.23939,17.46795,68.00805,52.42304,33.694,0.17603,63.86251,26.02603,64.43158,60.69708,26.23345,-2.26385,-2.54393
08100417,Braunschweiger Straße,9919.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",9919.0,10.16427,20.03226,48.25175,2.82345,-2.81392,-2.66534,9919.0,1.76388,1.28864,1.42372,4.47624,sehr niedrig,1.88417,9919.0,11.24324,29.44785,17.5,75.35854,54.92489,35.73949,0.72769,62.11566,31.69079,94.9995,58.77854,30.43915,-0.97134,-9.78204
08100418,Hertzbergplatz,9588.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9588.0,7.69024,15.61327,37.95234,1.82173,-1.92329,-4.1663,9588.0,0.92349,0.66385,0.80531,2.39265,mittel,0.79731,9588.0,6.01604,30.49555,16.42085,66.07281,47.72632,30.57989,-0.16747,57.67394,25.48878,100.0,61.68255,26.83387,-1.17912,-11.4609
08100419,Treptower Straße Nord,7100.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",7100.0,13.64166,28.84507,68.32653,4.05369,-2.93429,-1.18664,7100.0,2.9451,2.53467,2.6291,8.10887,sehr niedrig,3.21896,7100.0,12.5,29.86425,20.16461,87.40269,60.59155,40.23944,1.15222,61.25306,47.46137,100.0,58.92535,29.59286,-0.86063,-6.78924
08100520,Weiße Siedlung,5767.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig , Dynamik negativ",5767.0,16.01161,34.76678,67.52739,5.42337,-4.04126,0.582729999999998,5767.0,3.75014,3.37192,2.58111,9.70317,sehr niedrig,4.70505,5767.0,10.253,28.21637,18.62464,91.68399,74.33674,36.8996,2.21492,83.22368,45.24657,100.0,73.12394,21.97112,-0.80485,-3.98642
08100521,Schulenburgpark,9620.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",9620.0,17.79488,36.58004,74.67833,4.93028,-4.48043000000001,-1.63244,9620.0,4.35589,3.6283,3.01048,10.99467,sehr niedrig,4.17005,9620.0,13.08859,30.4308,20.38168,87.85006,65.96674,29.64657,-1.07081,82.53857,55.93483,100.0,76.736,15.48314,-1.60848,-6.36152
08200622,Jahnstraße,5608.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",5608.0,14.08943,27.99572,60.89439,3.57407,-3.19028,0.537600000000005,5608.0,3.0972,2.41458,2.18284,7.69462,sehr niedrig,2.69858,5608.0,8.66477,27.80411,9.74729,84.85093,67.86733,43.74108,0.47167,67.18304,45.40378,100.0,55.92571,30.09119,1.54315,-3.02541
08200623,Park am Buschkrug,6064.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",6064.0,7.33138,17.18338,35.81758,2.18253,-0.55367,2.32053,6064.0,0.80159,0.88585,0.67713,2.36457,mittel,1.18878,6064.0,6.60225,26.50823,10.9972,71.73282,46.00923,25.06596,-2.07348,75.06579,28.39161,100.0,65.87968,23.30935,-1.99644,-3.18932
08200624,Tempelhofer Weg,8754.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",8754.0,9.62315,19.88805,48.87543,2.52856,-1.09374,0.0322400000000016,8754.0,1.58007,1.26825,1.46117,4.30949,niedrig,1.56421,8754.0,8.47666,36.84864,10.76179,76.62435,46.55015,23.1894,1.61944,62.26601,37.19053,100.0,69.25204,21.52154,0.35663,-1.39887
08200725,Mohriner Allee Nord,2455.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",2455.0,4.61538,6.35438,14.42308,2.51142,0.37006,-0.0830899999999986,2455.0,-0.12099,-0.64524,-0.60749,-1.37372,mittel,1.54562,2455.0,2.26415,16.12903,2.89575,54.54545,32.01629,11.4053,0.17954,63.21429,30.24194,99.8778,74.91568,16.4216,-0.70029,-7.15812
08200726,Hufeisensiedlung,6271.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6271.0,5.2881,11.17844,23.58491,1.62863,-0.49389,0.807130000000001,6271.0,0.10752,0.03682,-0.05737,0.08697,mittel,0.5878,6271.0,2.5,27.60252,7.33945,45.61879,28.91086,13.45878,0.71797,65.28436,32.27513,9.07351,70.55462,15.16724,0.47249,1.57915
08200727,Parchimer Allee Süd,7983.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7983.0,6.20081,11.96292,33.83028,1.24151,-1.72889,-2.96879,7983.0,0.41755,0.14774,0.5578,1.12309,mittel,0.16778,7983.0,3.82775,40.70796,7.3081,53.72984,30.32694,13.84191,-0.2482,67.23982,26.04699,2.53038,73.72339,15.68658,0.65335,-5.10511
08200728,Ortolanweg,1253.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",1253.0,6.17608,16.83958,38.0597,0.954149999999999,0.602270000000001,-7.97205,1253.0,0.40915,0.83724,0.81175,2.05814,mittel,-0.144,1253.0,5.74713,30.43478,6.70391,71.34146,33.43974,14.68476,1.17968,65.21739,31.48148,41.81963,73.94191,13.09093,2.43097,-8.73016
08200729,Britzer Garten,1865.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",1865.0,3.49127,5.68365,8.9172,0.54514,-1.03358,0.639049999999999,1865.0,-0.50284,-0.74007,-0.93808,-2.18099,mittel,-0.58777,1865.0,2.05128,19.35484,6.89655,54.64191,36.13941,13.35121,1.21686,72.69076,15.42056,88.68633,67.19101,13.75421,0.46143,5.64963
08200730,Handwerker-Siedlung,3321.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",3321.0,6.99904,9.33454,20.86957,3.51954,-1.60249,0.10454,3321.0,0.6887,-0.22388,-0.22041,0.24441,mittel,2.63942,3321.0,2.32558,20.76923,5.8427,54.23341,32.27943,16.10961,0.38198,72.8972,25.5814,65.19121,76.60494,16.07351,0.6938,4.57048
08200831,Buckow West,8320.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8320.0,4.71426,7.95673,20.95517,1.72127,-0.159419999999999,0.955169999999999,8320.0,-0.0874,-0.41869,-0.21527,-0.72136,mittel,0.68832,8320.0,3.66714,28.51511,4.14878,50.04136,28.11298,12.01923,1.17786,64.7,28.19932,60.85337,74.60018,15.50643,-0.32694,1.59154
08200832,Buckow Mitte,11578.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",11578.0,6.20155,11.37502,32.80757,2.16368,0.22044,3.4365,11578.0,0.41781,0.06462,0.49639,0.97882,mittel,1.16832,11578.0,5.06692,27.82446,3.39037,58.19936,31.33529,13.33564,-1.39008,74.28756,40.75366,76.02349,74.04663,16.42067,-1.45525,0.78367
08200833,Buckow Ost,8698.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",8698.0,8.64379,16.69349,44.19971,3.03007,-2.60376,-3.53089,8698.0,1.2474,0.81658,1.18042,3.2444,niedrig,2.10835,8698.0,5.94262,29.15718,7.73715,73.35812,46.58542,23.21223,0.62721,73.99703,35.36842,99.86204,68.05757,21.75865,-0.74094,1.10299
08300934,Gropiusstadt Nord-West,12534.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",12534.0,10.89015,20.96697,51.10178,3.55562,-3.19481,-4.96631,12534.0,2.01046,1.4208,1.59485,5.02611,sehr niedrig,2.67856,12534.0,8.48533,30.08709,8.71446,82.61641,52.68071,21.42971,0.86205,74.758,40.83922,69.40322,73.62535,14.87418,0.43706,1.16095
08300935,Gropiusstadt Süd-West,7303.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7303.0,7.32121,13.78885,40.8313,1.8094,-2.27319,-5.1613,7303.0,0.79814,0.4059,0.97817,2.18221,mittel,0.78394,7303.0,2.49042,31.44876,5.97458,79.06977,43.73545,17.6092,1.4123,71.92846,29.08297,82.24018,75.31465,14.18975,0.00595,-4.02907
08301036,Gropiusstadt Mitte,7190.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",7190.0,9.80392,19.70793,45.04587,2.72663,-2.43326,-3.97722,7190.0,1.64148,1.24279,1.23123,4.1155,niedrig,1.77912,7190.0,7.62943,29.13817,8.35565,77.67722,47.60779,20.3338,0.39434,83.31053,47.76346,63.35188,72.09096,12.79427,0.19941,-3.21281
08301037,Gropiusstadt Süd-Ost,10564.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig , Dynamik negativ",10564.0,11.22987,21.49754,48.81434,3.809,-0.00386999999999915,3.77518,10564.0,2.12585,1.49582,1.4575,5.07917,sehr niedrig,2.95348,10564.0,6.54545,27.67857,8.39416,80.65803,57.88527,23.59902,2.20443,81.14721,41.05453,0.0,71.40986,15.86219,1.5162,7.64415
08401138,Goldhähnchenweg,2834.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",2834.0,8.83905,17.29005,48.82075,1.17261,-0.2483,1.60471,2834.0,1.31373,0.90093,1.45789,3.67255,niedrig,0.09303,2834.0,4.58333,33.33333,3.69128,67.72908,33.27452,13.51447,-0.08386,71.54047,56.63957,100.0,75.51929,10.28303,-0.02606,-5.72421
08401139,Vogelviertel Süd,4103.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4103.0,4.91935,8.18913,23.45972,2.24849,-0.903969999999999,-2.60544,4103.0,-0.01774,-0.38583,-0.06489,-0.46846,mittel,1.26034,4103.0,2.86533,22.25806,2.9975,66.86391,34.6332,14.5747,0.67044,71.40468,24.3762,79.86839,69.51625,17.25157,0.18218,1.57609
08401140,Vogelviertel Nord,2661.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",2661.0,4.84247,9.35738,21.875,1.6261,-0.721010000000001,-1.92103,2661.0,-0.04385,-0.22065,-0.16004,-0.42454,mittel,0.58506,2661.0,3.83275,27.00422,3.36134,59.50226,34.94927,15.25742,2.41681,66.99507,29.86667,100.0,74.32696,18.7147,0.11582,-2.4878
08401241,Blumenviertel,8264.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8264.0,3.04459,5.55421,15.9292,0.76561,0.286580000000001,1.84208,8264.0,-0.65457,-0.75838,-0.51705,-1.93,mittel,-0.34856,8264.0,1.25428,21.71717,1.61527,60.40932,36.35044,15.60987,1.45767,72.32558,25.33098,0.0,73.14756,17.30966,0.45138,4.87745
08401242,Zittauer Straße,6844.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6844.0,2.4647,4.98247,15.63555,0.56292,0.452900000000001,3.98849,6844.0,-0.85155,-0.83921,-0.53468,-2.22544,mittel,-0.56848,6844.0,2.07101,21.875,1.7455,46.53099,26.05202,10.50555,0.86384,69.95828,21.79487,17.18293,76.41596,14.53804,0.53577,4.65728
08401243,Alt-Rudow,9997.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9997.0,5.37545,9.19276,26.20321,1.70618,-1.4712,-3.27047,9997.0,0.13719,-0.24393,0.09984,-0.0069,mittel,0.67194,9997.0,4.05983,27.91991,4.04996,53.81166,30.06902,14.27428,2.23171,63.70007,31.82527,12.28369,71.93738,15.86843,1.0294,0.424
08401244,Waßmannsdorfer Chaussee,7118.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7118.0,2.34058,4.27086,11.1002,0.61106,-0.32192,1.02517,7118.0,-0.89371,-0.93983,-0.80701,-2.64055,mittel,-0.51625,7118.0,1.6692,21.24646,2.14323,43.19868,24.85249,8.1905,0.33142,69.29674,19.3159,40.12363,74.90075,14.59681,0.99487,10.59891
08401245,Frauenviertel,3776.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3776.0,3.25785,9.13665,20.7483,1.03563,0.144399999999999,2.04911,3776.0,-0.58213,-0.25186,-0.22769,-1.06168,mittel,-0.05559,3776.0,2.69608,27.23214,3.57675,49.21316,29.95233,10.72564,1.08739,65.4321,23.28767,0.0,71.33202,16.95198,-0.01236,-2.47374
08401246,Waltersdorfer Chaussee Ost,7951.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",7951.0,4.53895,9.36989,25.61576,1.49029,0.69398,3.90695,7951.0,-0.14695,-0.21889,0.06457,-0.30127,mittel,0.43771,7951.0,3.91414,26.86916,3.20304,43.93103,27.04062,11.1181,1.47119,71.9457,34.35504,61.87901,74.57109,13.63356,0.07548,6.30475
09100101,Alt-Treptow,13167.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",13167.0,4.74341,9.50862,16.4551,0.37646,-0.802379999999999,-1.11039,13167.0,-0.0775,-0.19927,-0.48548,-0.76225,mittel,-0.77079,13167.0,3.30761,28.18358,6.27981,42.86309,33.18144,19.7995,0.64479,59.30188,18.40855,78.82585,60.477,26.11363,1.90544,1.76715
09100202,Plänterwald West,4375.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4375.0,3.02721,5.85143,8.37989,0.84274,0.06935,-0.823410000000001,4375.0,-0.66047,-0.71635,-0.97034,-2.34716,mittel,-0.26488,4375.0,1.20846,25.04708,2.78164,26.45963,19.54286,10.58286,1.32232,49.67603,16.44444,0.0,69.38626,16.52179,0.00097,-4.07196
09100203,Plänterwald Ost,6924.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6924.0,5.60326,9.34431,30.62914,1.40503,-0.942220000000001,-1.0574,6924.0,0.21458,-0.2225,0.36559,0.35767,mittel,0.3452,6924.0,3.47648,41.07527,2.1059,38.4844,19.84402,12.86828,1.93705,60.94276,23.30654,0.0,65.80529,19.61826,0.12914,-6.40292
09100304,Baumschulenweg West,11722.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11722.0,4.36822,6.84184,17.31975,1.13534,-0.87484,-3.36709,11722.0,-0.20495,-0.57632,-0.43356,-1.21483,mittel,0.05259,11722.0,2.73292,36.18557,1.81026,28.84078,17.49701,10.16038,1.58724,67.08648,20.03469,0.0,62.91994,21.21213,1.12473,-2.15967
09100305,Baumschulenweg Ost,4074.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4074.0,6.60155,8.29651,16.25835,2.32073,-1.14738,-0.598140000000001,4074.0,0.55368,-0.37065,-0.49729,-0.31426,mittel,1.33872,4074.0,5.12821,36.8272,1.82927,27.4,19.7349,12.66568,2.24484,58.13953,17.75148,0.0,58.17061,26.37923,1.56149,-9.23965
09100306,Späthsfelde,3098.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",3098.0,3.30285,7.52098,22.48521,2.41835,4.54931,15.2023,3098.0,-0.56684,-0.4803,-0.1234,-1.17054,mittel,1.44464,3098.0,1.25786,23.97004,1.1236,57.72871,30.69722,17.20465,7.52946,90.80675,39.72056,64.36411,70.88737,25.15947,3.74672,25.83742
09100407,Johannisthal West,8480.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8480.0,3.99508,6.13208,17.98942,0.80271,-0.78313,-2.70024,8480.0,-0.3317,-0.67667,-0.39335,-1.40172,mittel,-0.30831,8480.0,1.66667,36.82759,1.65787,25.47597,12.88915,7.48821,1.69025,58.58268,24.67742,3.77358,70.91447,17.10362,0.52104,-0.12167
09100408,Johannisthal Ost,8105.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8105.0,4.07909,8.22949,19.09722,0.68681,-1.03577,-1.18373,8105.0,-0.30316,-0.38012,-0.32683,-1.01011,mittel,-0.43406,8105.0,2.82087,36.99095,2.91262,27.5783,15.99013,9.05614,1.47208,59.53678,30.90909,0.0,63.87325,22.22806,0.48614,-3.80798
09100409,Landschaftspark Adlershof,3375.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3375.0,1.46299,4.56296,10.46278,-0.0359400000000001,-0.10527,3.36105,3375.0,-1.19181,-0.89853,-0.84528,-2.93562,mittel,-1.21823,3375.0,0.0,21.33995,2.88809,29.5107,20.5037,8.17778,1.63051,72.10145,14.45783,59.05185,75.76037,12.56857,-0.1741,2.97343
09200510,Helmholtz-Kiez,7535.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7535.0,8.03324,16.31055,42.4186,1.20327,-1.88356,-0.899370000000005,7535.0,1.04,0.76244,1.07348,2.87592,mittel,0.12629,7535.0,4.28725,37.23118,8.18713,47.69737,32.6211,24.53882,2.37067,60.8437,34.35281,99.96019,48.53107,35.95541,0.67747,-8.97213
09200511,Griechischer Park,12663.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",12663.0,6.4174,14.12777,32.15548,1.34853,-0.709759999999999,0.559739999999998,12663.0,0.49113,0.45382,0.45724,1.40219,mittel,0.2839,12663.0,3.5835,37.88952,5.60261,36.4486,23.67527,16.12572,2.02091,63.9569,41.16466,1.5952,58.51208,25.21328,0.36644,-0.93535
09200512,Wuhlheide,3440.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3440.0,7.38592,11.88953,30.68783,0.57358,-2.78301,-1.9027,3440.0,0.82012,0.13736,0.36912,1.3266,mittel,-0.55691,3440.0,3.9261,42.28188,5.67227,38.40749,26.56977,18.31395,3.79884,59.36508,28.31715,42.67442,47.57548,38.63864,2.70568,4.12393
09200613,Bahnhof Schöneweide,9424.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",9424.0,5.32314,11.41766,29.65723,0.54356,-3.55447,-8.34734,9424.0,0.11942,0.07064,0.30723,0.49729,mittel,-0.58948,9424.0,3.47744,30.19854,4.17391,45.33333,31.68506,24.41638,2.16443,63.92873,27.83641,13.6354,47.73191,37.84687,2.09037,-3.81959
09200614,Oberspree,3580.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3580.0,4.4316,7.73743,23.11321,0.59651,-0.570349999999999,0.649439999999998,3580.0,-0.18342,-0.44969,-0.0857,-0.71881,mittel,-0.53203,3580.0,3.7037,36.06061,2.87037,18.23417,9.6648,5.44693,1.57182,68.20513,33.87097,42.82123,72.80626,15.7753,0.8786,5.84313
09200715,Wista,3059.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",3059.0,1.59731,4.93625,14.89362,0.65179,2.43896,8.15205,3059.0,-1.14619,-0.84575,-0.57923,-2.57117,mittel,-0.47206,3059.0,0.66079,13.93189,1.90476,48.08853,42.13795,31.54626,-0.55653,68.0829,10.43203,97.97319,6.22302,51.1374,3.36134,3.1746
09200716,Dörpfeldstraße West,7669.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7669.0,5.1233,9.31021,23.90057,1.14795,-0.858830000000001,-0.673150000000003,7669.0,0.05154,-0.22732,-0.03842,-0.2142,mittel,0.06627,7669.0,3.18066,39.57016,2.44253,36.87196,22.3106,16.07772,2.71421,67.39659,30.61728,0.0,62.17331,25.50296,0.06646,0.66903
09200717,Dörpfeldstraße Ost,9482.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9482.0,5.21524,8.87998,23.82909,1.47268,-0.741200000000001,0.70571,9482.0,0.08277,-0.28815,-0.04271,-0.24809,mittel,0.4186,9482.0,3.56718,33.79679,2.46637,30.30086,18.86733,13.08796,3.70354,65.10878,26.75941,7.96246,62.23979,23.02665,1.74489,-4.68245
09200818,Spindlersfeld,3061.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3061.0,4.75504,8.29794,15.49296,1.3899,-0.55552,-1.33168,3061.0,-0.07355,-0.37045,-0.54325,-0.98725,mittel,0.32878,3061.0,3.38983,36.54971,3.61664,18.50312,11.72819,7.54655,1.81385,69.26407,28.0,0.0,65.17205,19.86341,1.74132,0.16388
09200819,Köllnische Vorstadt,8292.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8292.0,6.71046,15.6657,37.42775,1.1507,-2.12106,-4.43615999999999,8292.0,0.59068,0.67127,0.77381,2.03576,mittel,0.06925,8292.0,5.38012,42.81407,3.60784,35.11307,22.68452,16.19633,3.09628,56.36634,34.65347,68.95803,60.6435,23.84246,2.00187,2.95494
09300920,Dorf Altglienicke,11751.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",11751.0,2.19321,5.12297,13.03689,0.6785,1.23638,4.247,11751.0,-0.94377,-0.81935,-0.69072,-2.45384,mittel,-0.44308,11751.0,1.60321,22.79102,0.89962,28.6216,17.22407,7.8972,1.6824,67.4569,32.17489,34.72045,65.92432,19.26221,5.11503,11.76164
09300921,Preußen Siedlung,2697.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",2697.0,1.78472,2.52132,4.70914,-0.0575399999999999,-0.5399,-2.53724,2697.0,-1.08253,-1.18719,-1.19075,-3.46047,hoch,-1.24167,2697.0,0.0,15.75342,0.92081,20.0,11.97627,5.67297,0.41394,61.43791,19.17808,0.0,71.63202,15.87951,2.50275,-1.12666
